900.3E-9,485.4E-3
900.4E-9,485.4E-3
900.4E-9,485.4E-3
900.5E-9,485.4E-3
900.6E-9,485.4E-3
900.7E-9,485.4E-3
900.8E-9,485.4E-3
900.9E-9,485.4E-3
901.0E-9,485.5E-3
901.1E-9,485.5E-3
901.2E-9,485.6E-3
901.4E-9,485.7E-3
901.6E-9,486.0E-3
901.9E-9,486.6E-3
902.3E-9,487.8E-3
902.8E-9,490.5E-3
903.2E-9,494.1E-3
903.7E-9,497.9E-3
904.0E-9,502.3E-3
904.4E-9,507.3E-3
904.8E-9,513.2E-3
905.2E-9,520.0E-3
905.7E-9,527.8E-3
906.0E-9,533.8E-3
906.5E-9,543.2E-3
906.7E-9,548.2E-3
907.0E-9,553.2E-3
907.2E-9,556.4E-3
907.4E-9,560.8E-3
907.7E-9,566.9E-3
908.1E-9,572.7E-3
908.6E-9,579.9E-3
909.2E-9,587.3E-3
909.8E-9,592.9E-3
910.4E-9,596.3E-3
910.9E-9,598.5E-3
911.5E-9,599.8E-3
912.0E-9,600.2E-3
912.7E-9,600.0E-3
913.4E-9,599.0E-3
914.1E-9,597.2E-3
915.0E-9,594.7E-3
916.0E-9,591.3E-3
917.1E-9,587.1E-3
918.6E-9,581.7E-3
920.3E-9,575.1E-3
922.4E-9,567.3E-3
924.2E-9,561.1E-3
926.9E-9,551.9E-3
929.2E-9,544.0E-3
931.6E-9,536.3E-3
934.6E-9,527.4E-3
938.0E-9,517.8E-3
941.4E-9,509.4E-3
944.5E-9,502.7E-3
947.5E-9,497.1E-3
950.4E-9,492.7E-3
953.3E-9,489.2E-3
956.2E-9,486.4E-3
959.3E-9,484.3E-3
962.5E-9,482.8E-3
965.9E-9,481.8E-3
969.6E-9,481.4E-3
973.7E-9,481.3E-3
978.1E-9,481.5E-3
982.8E-9,482.0E-3
988.2E-9,482.6E-3
994.5E-9,483.2E-3
1.002E-6,483.8E-3
1.012E-6,484.3E-3
1.024E-6,484.5E-3
1.038E-6,484.6E-3
1.053E-6,484.5E-3
1.070E-6,484.5E-3
1.090E-6,484.5E-3
1.110E-6,484.5E-3
1.130E-6,484.5E-3
1.150E-6,484.5E-3
1.170E-6,484.5E-3
1.190E-6,484.5E-3
1.210E-6,484.5E-3
1.230E-6,484.5E-3
1.250E-6,484.5E-3
1.270E-6,484.5E-3
1.290E-6,484.5E-3
1.310E-6,484.6E-3
1.330E-6,484.6E-3
1.350E-6,484.6E-3
1.370E-6,484.6E-3
